Subject;SRT_RT_S1;CRT2_RT_S1;CRT4_RT_S1;S1_RT_S1;S3_RT_S1;S5_RT_S1;PI_RT_S1;NI_RT_S1;SRT_RT_S2;CRT2_RT_S2;CRT4_RT_S2;S1_RT_S2;S3_RT_S2;S5_RT_S2;PI_RT_S2;NI_RT_S2;PC;PS;M;C;APMeven;APModd
1;.00926001822381506;.124788039475322;-.328271581321201;-.527633567453127;-1.91114356137725;-2.11929011798871;-.623533969724743;-.891830559089106; ; ; ;-.494832289033384;-1.79742476830668;-1.43370317276881;-1.30087899105021;-.968237368149668;-1.02319760362412;-.217777602877221;-.428041966580242;.139389140129656;-2.62566940934443;-1.75972790403407
2;.505339479678209;-.391375283138192;-.599214472981471;-.125937139592993;-.41833713951072;-.140602812735965;-.530564809914464;-.824418918593286;.203259512144909;-1.2046428922397;-.50528905388761;-.0871914437967563;-.104847945819631;-.273757630320471;-.408704502490932;-.796687208236681;.706239095035298;.0295828998659175;.189092252306919;-.401228679993338;-.633291537755162;-.340592497554981
3;-2.73740502619568;-2.90689482051015;-2.51797107212893;-2.28956870179348;-1.30168464213785;-.455712796770697;-2.1963384162545;-2.714382543264;-2.10136744700105;-2.4435982363998;-2.12689196274765;-2.26789085835899;-1.61293068068238;-.641715824942264;-1.64487661510486;-2.17167685649197;-1.73359897225625;-2.46615158674541;-1.61206111982403;-1.77630811631732;-1.20254235820924;-2.61120914792152
4;.217476937406179;1.08080355771224;.932242392150343;-.788253010205972;-1.04817483348941;-.0986472439857402;-.642497207015232;-.279146084528766;-.468097770701494;.186190804339292;.47965515702857;-1.02802831137239;-.968648789128614;-.563643220177856;-1.47736449125135;-.640750101872156;.0272504199326574;-.673028304440008;-.164623984311999;-.676356825917138;1.07446092360707;1.0785429089241
6;.190831572900125;.0740990460284927;-.549505311579328;-.357626351545549;.402968746564383;1.12992244019614;.0983929999415744;.918655389991065;1.39221213377868;1.31112159634015;-.212581647170585;.250399583749175;.53371805829831;.515979660843889;.120158198816618;.538196942118739;-.846026266584761;-.180708983393681;-.251947160813541;-.858663540151664;-1.20254235820924;-.624419578850798
7;.380536576558469;.210585573948102;.439274889754259;-.432859868717936;.0286997841586893;.33472643043472;-.437136015565733;-.258624565727631;.851675136085988;1.10585530929173;1.12221236440662;.657661374278265;1.46537137783902;.983668429849504;.684794557590542;.198769091211218;-.235459306700527;.0147937665625213;-.482080410149725;-.150641668988048;-.0640407173010846;-.340592497554981
8;1.0583839214968;1.23741903119917;1.62940605431672;1.12094788447799;.137786053156113;-.893076700838441;.395995474828875;.774278086446311;1.32858609380826;1.63768753459142;1.3412863103792;1.54823789580639;.505069406777535;-1.14435128141437;1.08238571910472;.894441069518624;-.430292906153756;.202191026256676;-.60426937119521;.452277739852506;.505210103152993;-.624419578850798
9;1.55850573637334;1.75806359101406;1.60338936005937;1.19388241472724;.721285970756318;.4704902360033;.995624416130059;1.54051031977969; ; ; ; ; ; ; ; ;-.32317424664087;.50816850458864;-.826113257778132;-.394616760839138;.505210103152993;.227061665036653
10;-.37229420491232;.183325542051287;-.959469956775392;-1.68655295884504;-1.44612888962697;-2.06529196644383;-.952867682989996;-1.38067894337698;-.683074954495803;-.0386632683981578;-.270089048338366;-1.13597818706872;-2.25422757080984;-1.79745962546596;-1.40237261383801;-2.05604657083957;-.23305351774576;-.696371928895484;-.687831325742703;.0637851311202352;-.633291537755162;.227061665036653
11;-1.74396008107459;-1.0081809400585;-.588426113155427;-.924964945614638;-1.19393698208173;-.472508582344507;-.46447202203274;-.307294315638027; ;-1.99865421666451;-2.06858350026666;-.809380552594717;-.72273211491311;-1.11874840088425;-.134982256247636;-.449124498726414;-.016539994040374;.0708179380080907;-.306159056279418;.24388433743165;.220584692925954;.227061665036653
