Subject;SRTCRT_P1_S1;SRTCRT_N1_S1;SRTCRT_P2_S1;SRTCRT_N2_S1;SRTCRT_P3_S1;S_P1_S1;S_N1_S1;S_P2_S1;S_N2_S1;S_P3_S1;P_P1_S1;P_N1_S1;P_P2_S1;P_N2_S1;P_P3_S1;SRTCRT_P1_S2;SRTCRT_N1_S2;SRTCRT_P2_S2;SRTCRT_N2_S2;SRTCRT_P3_S2;S_P1_S2;S_N1_S2;S_P2_S2;S_N2_S2;S_P3_S2;P_P1_S2;P_N1_S2;P_P2_S2;P_N2_S2;P_P3_S2;PC;PS;M;C;APMeven;APModd
107;-1.0039047710341;.923219684428473;-.402434628673694;.343420487833666;1.75239592726225;-.749748571702084;-1.08547084067813;.388618531336821;.0686454869987048;1.00463134410837;.0092091086421678;1.04787399990786;.0918551463018023;-.458683680389319;1.23820317545563;-1.44665444496485;1.10076474749323;-.101927267658489;.257453015404404;.307629770979445;.250161496222485;.62514544188113;.567011831317555;.210112405027925;1.4948701298315;-.643151690786834;1.24156308017212;.468627552910961;-.179692191825431;1.96783317069368;-.259415474158812;.134740468411176;-.0103151322082929;-.256220566466845;-.917916947982201;.227061665036653
108;-.411011539345145;.675832662193271;3.85068059195643E-005;-.246090016609235;-.115201349538496; ; ; ;.722559196570577; ;-.754309716963049;.118406353546369;.0307762088124601;1.17219162766159;-.0369405092636219;.130860788967239;-.466691410998568;-.634963251055408;-.637301726656796;.791285643797655;.594364046307479;.683002174692604;.720720493838195;-2.52563967076288;-.333434486573256;.0513838762391623;-1.10845042697035;.923707865798628;.145077265354812;-.409367849184945;-.203053392870185;.110782014289631;.797974785532706;-.0811898919473603;-.0640407173010846;.51088874633247
109;1.05710503436085;1.04153521680183;.990741609524969;-.234059189987952;-1.04509288066523;.628770816681405;1.23350942181648;-.657926320488001;.49666173326393;-.544754675822561;1.71038263235905;1.10478018233815;-.289888213006587;.560613387142499;-1.16241944225526;.237210130580638;.933569423920768;-.496768736841392;.0886313659588944;-.580394126653988;.00921971116298954;.50943197625818;.76801546692147;-.262357312796672;-.949716941541151;1.04057089594285;1.28675564761716;.666488558514294;-1.01961320177434;-1.34826236964121;.866913218414257;.437068125318107;.150304499805231;-.133134367684464;1.64371174406115;1.36236999021992
110;.492444813704696;.417689682469583;-.980344771926473;-.582953162005179;-1.25607667344188;1.24011419761669;.351288669780488;-1.47951293313553;.187538888739045;-.861145815027676;-.446223173297786;-2.02505985132808;-.946486791017016;-.0237835982424098;-1.05466082101138;1.28297865644573;1.12166416293978;-.773157765269424;-.620419561712245;-.699325898658466;-.283352456409255;.490146398654354;-1.51396698434651;-2.89142267811095;.0650948343059832;.472314522921585;-.2045990780694;-.936185586872706;.268265680147318;-1.37489767518607;.258490597140515;-.0839357949093508;.623772992563395;-.229270384566308;.789835513380032;1.0785429089241
111;.788891429549175;-.0555724470238443;-.784268116179995;.0185881690590056;-1.52175996804952;1.25210132273307;.565542280989229;-1.13718517786572;-.0581741415243252;-1.01003576288891;1.10760461214441;.402937265697845;-.24407900988958;-.0645554809436825;-1.43181599536497;1.72610091316823;1.33065831740536;-1.94781113608856;-.0464259535975132;-1.73006792269727;.232951368718235;.702287752296428;-1.50214324107569;-2.75425405035543;-2.04259116168422;.535454119923948;.0213637591558366;-1.35169369863971;-1.09800582936957;-1.62793307786222;1.0433553041767;1.04913351303766;1.87251638860567;1.56841719816012;1.07446092360707;1.0785429089241
112;-.721574660706029;-.270691596793585;2.36327819975032;-.81153886780957;1.21321512349969;.496912440401245;.414304437783059;1.35691703909998;.171686435173666;1.36289778114945; ; ; ; ;2.15415145602862;.928480851067732;.0557939751653633;2.11905599649534;-.935553307343863;.799214428597953;.129690603692737;.413004088239054;1.22914145448339;.438726784620471;2.1399124326979;.19870960257801;-.566139617629779;1.29964377644496;1.88091401924921;1.69482128885888;-1.33625303840279;-1.21576829597939;-1.33514616631843;-.958019360652838;-2.05641858889036;-2.04355498532988
113;.0266001316633713;.460713512423532;.851423985705103; ;.744362250662684;-1.27718207682272;1.34693780422111;1.59165607128498; ;-.884409869380992;-.982025857933025;.95303036252403;1.86314433349273; ;-.881049709007353;-.188187235872959;.139391636951593;1.30963098467039;.0379848711252415;.323487340580042;2.34979705174095;1.04942814916528;.92172412944211;1.53226556700482;-1.91933467069064;-.0328022530973221;1.6031036197325;.231194346186961;2.1720866360315;2.08769204564554;.438656031129699;-.139203854983464;.142556653943751;-.121835396442864;-.348666127528123;-.0567654162591637
114;-.905089232419278;1.25665436657157;.696626625905251;-.0896892705325477;-1.0138360224761;-.45007044379263;1.13268419301237;.818973423676;-.858723046575951;-.986771708535589;1.71038263235905;.971999090000795;.519407708727198;-.879993134969137;-.74335813741795;.432183923538536;1.47695422553126;.746981891084753;-.215247603043023;-.67553954425757;-.713605644015497;1.35799739082648;.708896750567377;-.955820930894062;-.682661211055063;1.06161742827698;1.15117794528202;.963280066919294;-1.94912578611779;-.748967994881891;.280971723160504;-.406943333733031;.584153104656524;.245591968177174;1.64371174406115;1.0785429089241
115;1.46648369433656;.460713512423532;-.340515684753754;-.414521589307208;2.00245079277532;1.65966357668993;.754589584996942;.711384700591206;-.731903418052921;.706851448385907;1.38890102157791;.668499450372555;1.48140097418434;2.51766375680359;1.75304992139862;.733507058109834;.30658696052405;.682820152342531;-.51912657204494;2.36118503425676;-.0252005438455101;-.319847860706294;.590659317859192;.812130271288296;.171917126500418;.682779846262796;.518482001051358;2.13065999997896;2.39606557201788;.196585351960587;-1.12591912413804;-.534136524433759;-.787177475336684;-.872077743707361;-1.48716776843628;-2.3273820666257
116;-.608642616574798;.148790745257408;1.13521914533816;2.65333919912014;.142667730521858;-1.0134653242624;.263066594576888;-.3155985652182;.829563258136884;-.0515567235322357;-.446223173297786;.402937265697845;-.625822369197969;.519841504441226;.262388994191602;1.08800486348783;.473782284096508;.6581425605186;-.603537396767694;-.342530582645033;-.421033476443252;.528717553862004;-.449830089972839;-.955820930894062;.036334986407481;.788012507933401;.111748894045931;-.481105273985039;.503443562933011;1.202068136279;-.118880178779706;.599385172651476;1.33235130881132;-.0593634483371635;-.348666127528123;-.340592497554981
118;-1.64620577203048;-.356739256701481;-.856506884086592;-.594983988626463;-.740338513321174;.185247187375413;.426907591383573;-.804638215603631;-1.85742762119481;-1.14031446726748;-.486408374645429;-1.01971729505953;-.732710509804318;.737291545514681;-.23449798154407;.219485240311738;-1.82515341502479;-.615221177596263;-2.09479530020303;-.976833366668914;.972986851400972;.895143528334679;-.780894901555757;-1.66452550763096;-.637467164357417;-.011755720763201;.247326596381073;-.678966279588372;-1.80353947772665;-2.06741561935239;.573984427183328;-.35411535504418;-.541988973219545;.644724856070074;.220584692925954;1.64619707151574
119;-1.83677859650193;-.657906066379117;1.98144471224402;2.28038357386034;.822504396135519;-1.99640958380541;.615954895391286;.936342939768503;.464956826133173;.976714478884387;-.392642904834262;.270156173360489;1.22181548985463;.492660249307044;.950846852138617;-.294536577486358;-1.01007621260906;.727239817625608;1.55175232781998;1.35422936461885;-.421033476443252;-.0305641966489199;.247770763005455;.232973842987179;.319824915692713;-1.67443177515877;-1.10845042697035;-.896613385752039;.458647775735736;.842491511423407;-1.13833944233062;-.505563968362429;-.611223573947259;-.573265935995669;-.917916947982201;-1.47590082273825
120;-.283962989697511;1.17060670666367;-.433394100633665;.511852060531638;-.607496866017355;-.390134818210739;1.22090626821597;1.13195879992268;.726522309961922;-.633158082365166;1.83093823640198;1.25653000215227;.0918551463018023;.968332214155226;-.988808330251234;1.85017514505052;1.22616124017257;-.763286728539852;.313726898552907;-.445604785048913;.972986851400972;1.57013874446855;-.248826454368923;.713064040131526;-.210177995579677;-1.33768725781283;2.73291780585868;-1.35169369863971;-2.52027207288305;-.642426772702457;.903338387972434;.929330462632653;.026061600857678;.696760865588878;.220584692925954;1.0785429089241
121;1.42413417778734;.406933724981097;.35091252235225;.25920470148468;.0176402977653215;-.282250692163336;.981446349806197;-.0123939819792324;-.811165685879815;.0833747917170046;.879888471174432;.782311815233145;.962230005524929;.248028953099408;-.372189553133473;-.613584602326555;.536480530436179;-.29934800224994;-.69920299812015;-.398032076247122;.577153918803229;.953000261146154;-.497125063056113;-.269977792116423;-.415605480568975;-.432686367445623;.6540597033865;1.43814648036729;.503443562933011;-.782262126812964;.570628680642212;.324496964474326;-.18888871280889;.0123730222784761;-.348666127528123;-.0567654162591637
122;-1.07448729861612;.21332649018833;-1.01130424388644;-.594983988626463;-1.0607213097598;-1.04942669961154;-.656963618260648;-1.05893883380405;.0369405798679472;-.2469747801001;-.151531696748404;.76334308775638;.901151068035587;-1.17898694144514;-.240484571613174;.308109691656237;-.0696025175139802;-.447413553193529;-.316540592710328;-.548678987452795;.491103281281981;.0658636913702044;.0349433841307212;.293937677545191;.517035301282439;-.643151690786834;.518482001051358;-.857041184631372;.749820392518023;-.735650342109462;.0934015668602637;-.232714479092415;1.01204096599738;-.106367257833173;.789835513380032;1.0785429089241
123;.788891429549175;.353153937538661;.835944249725118;-.871693000915988;-.396513073240701;-.486031819141765;.994049503406712;.82875421668371;.845415711702263;1.7769979486385;.250320316728026;.57365581298873;.901151068035587;.533432132008317;.178576733224139;.609432826227535;.369285206863722;.431108715738431;-.839887705991407;-.191883671439362;3.36519457449168;1.39656854603413;.909900386171292;.827371229927799;.816959429366815;.809059040267522;.111748894045931;1.35900207812596;.60423408412688;.942373907216627;-.632866504778533;-1.18963727052759;-.196529492017377;-.61115863940785;-.633291537755162;-.624419578850798
124;-.227496967631897;-.657906066379117;-1.20738089963292;-.474675722413626;-1.17793452796905;.185247187375413;.452113898584601;-1.26433548696594;-1.05687871614319;-1.08448073681952;.290505518075669;.156343808499899;-1.19080254097438;-1.27412133441477;-1.58746733716168;.0954110084294389;-.132300763853652;-1.1778702711819;-.969317637232965;-.67553954425757;-.214511946392256;.413004088239054;-1.54943821415896;-1.23777866572487;-1.28250946722381;-1.27454766081047;-.927680157190159;-1.60891300592404;-.98601636137638;-.808897432357823;.675251895974238;1.44261948964546;1.14239284603749;-.0992794350127413;.220584692925954;.51088874633247
125;.153648681311005;-.528834576517273;.330272874378936;.0185881690590056;-.208971924105898;.628770816681405;.515129666587172;1.73836796640061;.0765717137813944;1.23261907677088;1.13439474637617;.327062355790784;.702644521195225;1.34886978603377;-.012994148987204;.166310569505038;-.362194333765782;-.87186813256515;-.451597912266736;.680282656593475;2.04001475666445;.39371851063523;-.532596292868568;.172010008429166;.208894073798492;.0513838762391623;-.746909887409969;-1.11426049191571;-.146095351427475;.176608872801944;-.923792318057526;-.414360551749625;.0169222373039217;-.895788871374449;-2.05641858889036;-1.75972790403407
127;1.04298852884444;.50373734237748;-.381794980700381; ;.611520603358866;-.64186444565468;-.505725775054477;.505988047429324; ;.00427700691572569;-1.82591508623353;-.564467835617172;-.167730338027902; ;-.240484571613174; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.187317981540433;-.191448302434809;.459591670816444;.300556181645618;-.917916947982201;-.908246660146614
128;1.90409536534507;1.12758287670973;-.381794980700381;.247173874863396;-.91225123336141;2.1151743311123;1.28392203621854;-.38406411627216;-.478264161006861;-.572671541046542;-.807889985426573;-.393749288326287;-.183000072400238;-.390730542553864;-1.22228534294631;1.92107470612612;1.10076474749323;-.358574222627376;.0548670360697925;-.794471316262048;1.43766029401571;1.66656663248768;-.0832940485774644;-.384284981912696;.808742329967243;1.16685008994758;1.6031036197325;.0729055417042943;-.224487979022706;-.162991272895003;.892939963197112;.453009958328376;-.00215840839503184;-.0747779803178355;1.07446092360707;1.0785429089241
129;.0689496482125826;-.464298831586351;1.09909976138487;.81262272606373;1.54922634903288;-.629877320538302;.830208506600027;-.589460769434041;.100350394129463;1.83283167908646;1.28174048465086;.592624540465495;3.06945334890724;1.0091040968565;1.21425681517921;.627157716496435;.181190467844707;2.74093131045841;.347491228442008;.727855365395266;-.059620798854009;-1.27448395209563;1.40649760354567;1.28459998911289;1.44145898373428;.661733313928675;.337711731271168;1.12156887140196;.873008807310529;1.43512705979651;-.293660726172388;-.10970179496913;-.122842492734098;-.659433443556082;-.633291537755162;-.340592497554981
130;1.59353224398419;.374665852515636;-.443713924620322;-.510768202277477;-.474655218713537;.365054064121085;.704176970594885;-.73617266454967;-.969690221533602;-.0375982909202453;-.995420925048906;.72540563280285;-.488394759846949;-1.05667129334132;-1.06663400114959;1.72610091316823;.557379945882737;-.506639773570964;-.721712551379551;-1.25434083467936;2.31537679673245;.914429105938504;-.970074793888854;-.940579972254559;.340367664191643;.535454119923948;.202134028936026;-.876827285191706;-.269283766219981;-.549203203295452;.86718023066943;.698235929168253;.264058132658224;.237775731202605;1.07446092360707;.794715827628287
131;-.213380462115493;-.206155851862663;.536669354112072;.884807685791432;-.0917587058966461;-.977503948913269;.741986431396427;.858096595706836;.433251919002415;.702198637515243;-.245297166559571;.68746817784932;.672105052450554;.451888366605772;-.180618670922129;.591707935958635;1.28885948651224;.500205972845439;.611978479239974;.0935525813713849;-1.56550695547586;1.31942623561883;1.13455150831684;.499690619178482;1.24835714784434;.430221458253342;.247326596381073;.626916357393628;.525841456531649;.442961928250529;.0350140040791213;.412980153157855;-.497868287250932;-.0647480217517284;1.07446092360707;1.64619707151574
132;-.298079495213916;1.42874968638736;.412831466272191;2.4608459731796;.494307385149614;-.246289316814201;-1.42575598789201;.554892012467868;.346063424392833;.599836798360647;1.41569115580967;.630561995419025;.809532661801574;.302391463367772;.68743688909802;.254935020849538;.745474684901753;-.0328300105514806;.865210953408238;1.76652617423437;1.86791348162196;.953000261146154;.697073007296559;.423485825980967;.155482927701274;.472314522921585;.156941461490979;1.31942987700529;.380255148140505;.176608872801944;-.374661287582627;-.636612447597931;.465106218791089;-.409062779622171;.505210103152993;-.0567654162591637
133;-.721574660706029;-.819245428706423;.0929169226858305;-.739353908081868;-2.1468971318322;-.569941694956411;-2.06851682151824;.642919149537246;-.280108491439627;.195042252612927;.0895795113374537;.72540563280285;.44305903686552;-.159689873913319;-.270417521958696;1.07027997321893;.703675854008639;.194203834228689;-.51912657204494;-1.69835278349608;.336212133743733;1.0687137267691;1.1700227381293;-.99392332749282;.184242775599776;.76696597559928;.428096866161263;.527985854591961;.0218888505623059;.216561831119231;-.00241103470988335;-.498707251424555;-.146561302312631;.341587256669725;.789835513380032;.51088874633247
134;.774774924032771;.342397980050175;.908183017631715;-.703261428218017;.580263745169731;-.809684197283975;-.266265856644708;.652699942544954;.464956826133173;.30670971350885;-.419433039066024;-1.7974351216069;.946960271152594;-.32277740471841;.244429223984289;.166310569505038;1.24706065561913;.934531588946632;1.15783514578045;.910217415802133;2.98657176939818;1.26156950280735;.697073007296559;.674961643532768;.389670260589074;.745919443265159;.699252270831547;1.57664918428963;.24586778654868;.0167970395327923;-.270434476670279;-.168928644888984;-.297631674607279;-.13121809822002;.220584692925954;-.0567654162591637
